Channel_id,House_id,User_id,Timestamp,Age,Gender,Emotion
1,1,0,2020-05-26 10:16:42.270643,"(25, 32)",Male,Angry
1,1,1,2020-05-26 10:16:42.352424,"(4, 7)",Male,Happy
1,1,0,2020-05-26 10:16:42.528981,"(25, 32)",Male,Angry
1,1,1,2020-05-26 10:16:42.613461,"(4, 7)",Male,Happy
1,1,0,2020-05-26 10:16:42.783818,"(25, 32)",Male,Angry
1,1,1,2020-05-26 10:16:42.866597,"(4, 7)",Male,Happy
1,1,0,2020-05-26 10:16:43.040143,"(25, 32)",Female,Angry
1,1,1,2020-05-26 10:16:43.120919,"(25, 32)",Female,Happy
1,1,0,2020-05-26 10:16:43.292993,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:43.375556,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:43.626694,"(25, 32)",Male,Angry
1,1,2,2020-05-26 10:16:43.710845,"(25, 32)",Male,Happy
1,1,0,2020-05-26 10:16:43.880394,"(25, 32)",Male,Angry
1,1,2,2020-05-26 10:16:43.962174,"(25, 32)",Male,Happy
1,1,0,2020-05-26 10:16:44.132718,"(25, 32)",Male,Surprised
1,1,1,2020-05-26 10:16:44.214933,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:44.386884,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:44.467669,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:44.644509,"(25, 32)",Male,Happy
1,1,1,2020-05-26 10:16:44.725814,"(25, 32)",Male,Sad
1,1,0,2020-05-26 10:16:44.977172,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:45.059951,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:45.305783,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:45.403520,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:16:45.613957,"(25, 32)",Male,Sad
1,1,2,2020-05-26 10:16:45.705712,"(25, 32)",Female,Angry
1,1,0,2020-05-26 10:16:45.877690,"(25, 32)",Male,Sad
1,1,1,2020-05-26 10:16:45.959993,"(25, 32)",Male,Sad
