Channel_id,House_id,User_id,Timestamp,Age,Gender,Emotion
1,1,0,2020-05-09 17:00:53.503977,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:53.744591,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:53.976548,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:54.193032,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:54.425804,"(8, 14)",Male,Happy
1,1,0,2020-05-09 17:00:54.710260,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:00:54.943396,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:55.158826,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:55.394542,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:00:55.615597,"(8, 14)",Male,Happy
1,1,0,2020-05-09 17:00:55.842067,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:00:56.058068,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:56.275567,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:00:56.507605,"(8, 14)",Male,Happy
1,1,0,2020-05-09 17:00:56.740993,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:56.974688,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:00:57.194673,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:00:57.424188,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:00:57.647752,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:00:57.856396,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:58.073786,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:58.294702,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:58.523717,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:58.739032,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:00:58.972174,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:00:59.198282,"(25, 32)",Male,Scared
1,1,0,2020-05-09 17:00:59.439309,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:00:59.672500,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:00:59.903857,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:00.137831,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:00.370783,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:00.605204,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:00.821561,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:01.071195,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:01.286645,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:01.506223,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:01.720756,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:01.968604,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:02.238243,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:02.453349,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:02.685791,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:02.901894,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:03.134644,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:03.352540,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:03.584613,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:03.817112,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:04.036928,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:04.269419,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:04.483946,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:04.718496,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:04.961732,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:05.200986,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:05.419621,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:05.651970,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:05.882591,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:06.099343,"(25, 32)",Male,Angry
1,1,0,2020-05-09 17:01:06.341089,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:06.569202,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:06.798449,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:07.016034,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:07.232539,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:07.455460,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:07.698722,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:07.916556,"(25, 32)",Male,Angry
1,1,0,2020-05-09 17:01:08.147012,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:08.365592,"(25, 32)",Male,Angry
1,1,0,2020-05-09 17:01:08.597531,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:08.820329,"(25, 32)",Male,Angry
1,1,0,2020-05-09 17:01:09.036028,"(25, 32)",Male,Sad
1,1,0,2020-05-09 17:01:09.263764,"(25, 32)",Male,Angry
1,1,0,2020-05-09 17:01:09.462839,"(25, 32)",Male,Angry
1,1,0,2020-05-09 17:01:09.697074,"(25, 32)",Male,Angry
1,1,0,2020-05-09 17:01:09.931971,"(25, 32)",Male,Angry
1,1,0,2020-05-09 17:01:10.162995,"(25, 32)",Male,Neutral
